tweet_id retweet_count favorite_count 
844979544864018432 2598 13842 
845098359547420673 7778 0 
845306882940190720 5466 23689 
845397057150107648 1837 7749 
845677943972139009 4858 25534 
845812042753855489 8835 29691 
846042936437604353 2913 16228 
846139713627017216 10108 31386 
846153765933735936 9185 32100 
846505985330044928 3107 14301 
846514051647705089 11727 45228 
846874817362120707 3969 20342 
847116187444137987 3225 21689 
847157206088847362 5943 20166 
847251039262605312 4337 20711 
847606175596138505 3460 18983 
847617282490613760 421 7076 
847842811428974592 1344 5514 
847962785489326080 5149 23778 
847971574464610304 436 0 
847978865427394560 3293 0 
848212111729840128 3083 16493 
848213670039564288 741 8271 
848324959059550208 4632 24995 
848690551926992896 4361 25421 
849051919805034497 8553 42737 
849336543269576704 1916 11503 
849412302885593088 3174 15996 
849668094696017920 4982 0 
849776966551130114 7657 30720 
850019790995546112 4907 20575 
850145622816686080 3828 16443 
850333567704068097 335 3477 
850380195714523136 2628 13161 
850753642995093505 9203 31063 
851224888060895234 5744 20769 
851464819735769094 7081 24360 
851591660324737024 3484 16306 
851861385021730816 19 0 
852189679701164033 1585 11489 
852226086759018497 6854 20062 
852311364735569921 9930 33202 
852553447878664193 3495 16343 
852672615818899456 2148 14940 
852912242202992640 1822 9074 
852936405516943360 1999 0 
853299958564483072 3541 15510 
853639147608842240 10050 34762 
853760880890318849 5724 28542 
854010172552949760 3140 16162 
854120357044912130 7444 31891 
854365224396361728 4657 18814 
854482394044301312 6836 29180 
854732716440526848 6008 22718 
855138241867124737 44 0 
855245323840757760 5907 0 
855459453768019968 8130 29685 
855818117272018944 5361 26450 
855851453814013952 17713 45249 
855857698524602368 2092 11777 
855860136149123072 988 4958 
855862651834028034 26 342 
856282028240666624 6195 27504 
856288084350160898 15 510 
856330835276025856 655 0 
856526610513747968 1849 11742 
856543823941562368 2834 16123 
857029823797047296 3934 18710 
857062103051644929 168 0 
857214891891077121 17 225 
857263160327368704 4433 19795 
857393404942143489 1611 5822 
857746408056729600 10420 33812 
857989990357356544 2544 15911 
858107933456039936 2855 15523 
858471635011153920 4748 21196 
858843525470990336 3424 15329 
858860390427611136 7954 0 
859074603037188101 13312 33371 
859196978902773760 29437 88473 
859607811541651456 1528 18287 
859851578198683649 3429 15168 
859924526012018688 3996 19246 
860177593139703809 30164 0 
860184849394610176 5700 16384 
860276583193509888 3398 18021 
860524505164394496 5155 23217 
860563773140209665 2091 7378 
860924035999428608 787 0 
860981674716409858 2091 0 
861005113778896900 3709 16391 
861288531465048066 4020 16869 
861383897657036800 10399 35394 
862096992088072192 22487 72907 
862457590147678208 4794 20064 
862722525377298433 3428 16717 
862831371563274240 4980 18771 
863062471531167744 2353 8302 
863079547188785154 1067 8583 
863427515083354112 92 2189 
863432100342583297 5072 23286 
863471782782697472 2353 0 
863553081350529029 4042 14944 
863907417377173506 3987 20141 
864197398364647424 8572 29366 
864279568663928832 2917 14248 
864873206498414592 8392 31498 
865006731092295680 7409 27340 
865359393868664832 4814 25817 
865718153858494464 5411 25019 
866094527597207552 8071 0 
866334964761202691 13771 51148 
866450705531457537 33914 119153 
866686824827068416 3337 18771 
866720684873056260 4614 19521 
867051520902168576 7555 31371 
867072653475098625 117 0 
867421006826221569 2383 15665 
867774946302451713 7048 33020 
867900495410671616 4008 23526 
868552278524837888 1989 9814 
868622495443632128 5079 25931 
868639477480148993 1989 0 
868880397819494401 13814 63547 
869227993411051520 3612 19811 
869596645499047938 2992 15493 
869702957897576449 6028 27366 
869772420881756160 9622 41167 
870063196459192321 7922 35435 
870308999962521604 3958 21174 
870374049280663552 25175 80196 
870656317836468226 2508 11985 
870726314365509632 3 118 
870804317367881728 5892 32524 
871032628920680449 3632 21940 
871102520638267392 5237 20234 
871166179821445120 5424 0 
871515927908634625 3288 19471 
871762521631449091 3301 19555 
871879754684805121 10488 36468 
872122724285648897 7689 33187 
872486979161796608 8548 39259 
872620804844003328 3466 19989 
872820683541237760 3514 14197 
872967104147763200 5116 26292 
873213775632977920 1505 6928 
873337748698140672 1505 0 
873580283840344065 3719 23317 
874012996292530176 9742 33196 
874057562936811520 3743 21855 
874296783580663808 3885 25062 
874434818259525634 13771 0 
874680097055178752 4370 26774 
875021211251597312 4456 24502 
875097192612077568 5725 26394 
875144289856114688 4648 21085 
875747767867523072 4017 24217 
876120275196170240 4399 26858 
876484053909872640 2245 18046 
876537666061221889 4397 22670 
876838120628539392 3140 19903 
877201837425926144 5260 26044 
877316821321428993 4872 26328 
877556246731214848 3581 21815 
877611172832227328 74 0 
877736472329191424 17893 76385 
878057613040115712 6398 40415 
878281511006478336 1209 7418 
878316110768087041 6274 0 
878404777348136964 1209 0 
878604707211726852 6710 28974 
878776093423087618 3856 18609 
879008229531029506 2525 18229 
879050749262655488 4396 21646 
879130579576475649 6398 0 
879376492567855104 2932 16147 
879415818425184262 41649 101651 
879492040517615616 2987 22516 
879674319642796034 10 301 
879862464715927552 3277 21454 
880095782870896641 4071 26530 
880221127280381952 3946 25913 
880465832366813184 5853 27356 
880872448815771648 3584 20424 
880935762899988482 2617 16337 
881268444196462592 4914 22239 
881536004380872706 14969 47402 
881633300179243008 7 121 
881666595344535552 10019 48598 
881906580714921986 3186 23334 
882045870035918850 4593 28126 
882268110199369728 10870 43082 
882627270321602560 5686 26801 
882762694511734784 4594 27135 
882992080364220416 3657 22943 
883117836046086144 6232 35618 
883360690899218434 3470 21745 
883482846933004288 9276 44042 
883838122936631299 3234 20972 
884162670584377345 2794 19547 
884247878851493888 19063 69900 
884441805382717440 5328 25934 
884562892145688576 4414 23322 
884876753390489601 5253 26754 
884925521741709313 16994 74119 
885167619883638784 4097 21011 
885311592912609280 17375 0 
885518971528720385 3497 19632 
885528943205470208 5995 34506 
885984800019947520 6320 31278 
886054160059072513 103 0 
886258384151887873 5914 26833 
886267009285017600 4 115 
886366144734445568 2987 20292 
886680336477933568 4176 21512 
886736880519319552 3034 11526 
886983233522544640 7189 33633 
887101392804085760 5578 29330 
887343217045368832 9798 32294 
887473957103951883 16893 66072 
887517139158093824 10991 44441 
887705289381826560 5044 28987 
888078434458587136 3258 20867 
888554962724278272 3288 18995 
888804989199671297 3988 24527 
888917238123831296 4209 27928 
889278841981685760 5018 24186 
889531135344209921 2113 14505 
889638837579907072 4219 25985 
889665388333682689 9400 46100 
889880896479866881 4672 26726 
890006608113172480 6864 29451 
890240255349198849 6894 30594 
890609185150312448 4011 26719 
890729181411237888 17675 62576 
890971913173991426 1929 11330 
891087950875897856 2909 19412 
891327558926688256 8759 38639 
891689557279858688 8072 40414 
891815181378084864 3888 24034 
892177421306343426 5886 31917 
892420643555336193 7923 37095 
